       time step start          time step length       avg time step length      required iterations
    0.673908035275243E+06    0.182165335273103E+03    0.239380401221032E+04             11
    0.674090200610516E+06    0.248407275372413E+03    0.232677215771776E+04              9
    0.674338607885889E+06    0.414012125620688E+03    0.226305240023018E+04             10
    0.674752620011509E+06    0.621018188431031E+03    0.220347276399880E+04             10
    0.675373638199940E+06    0.931527282646547E+03    0.215010330965173E+04             11
    0.676305165482587E+06    0.494834517413168E+03    0.360000000000000E+04              7
    0.676800000000000E+06    0.989669034826336E+03    0.354779338069653E+04              9
    0.677789669034826E+06    0.164944839137723E+04    0.350878234852407E+04             10
    0.679439117426204E+06    0.960882573796436E+03    0.360000000000000E+04              7
    0.680400000000000E+06    0.192176514759287E+04    0.356643530295186E+04              9
    0.682321765147593E+06    0.167823485240713E+04    0.360000000000000E+04              8
    0.684000000000000E+06    0.360000000000000E+04    0.360000000000000E+04             17
    0.687600000000000E+06    0.360000000000000E+04    0.360000000000000E+04             11
    0.691200000000000E+06    0.360000000000000E+04    0.360000000000000E+04             11
    0.694800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.698400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.702000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.705600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.709200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.712800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.716400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.720000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.723600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.727200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.730800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.734400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.738000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.741600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.745200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.748800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.752400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.756000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.759600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.763200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.766800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.770400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.774000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.777600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.781200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.784800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.788400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.792000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.795600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.799200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              9
    0.802800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.806400000000000E+06    0.360000000000000E+04    0.360000000000000E+04             11
    0.810000000000000E+06    0.360000000000000E+04    0.360000000000000E+04             11
    0.813600000000000E+06    0.140625000000000E+02    0.352828125000000E+04              9
    0.813614062500000E+06    0.140625000000000E+02    0.345656250000000E+04              6
    0.813628125000000E+06    0.281250000000000E+02    0.338512500000000E+04              7
    0.813656250000000E+06    0.562500000000000E+02    0.331425000000000E+04              9
    0.813712500000000E+06    0.937500000000000E+02    0.324412500000000E+04              9
    0.813806250000000E+06    0.156250000000000E+03    0.317525000000000E+04             14
    0.813962500000000E+06    0.167410714285714E+03    0.310659821428571E+04              8
    0.814129910714286E+06    0.313895089285714E+03    0.304087611607143E+04             16
    0.814443805803571E+06    0.294276646205357E+03    0.297476164899554E+04             14
    0.814738082449777E+06    0.315296406648597E+03    0.290906757712851E+04              8
    0.815053378856425E+06    0.591180762466119E+03    0.284889119237783E+04              9
    0.815644559618891E+06    0.985301270776865E+03    0.279659721779337E+04             10
    0.816629860889668E+06    0.570139110331656E+03    0.360000000000000E+04              7
    0.817200000000000E+06    0.114027822066331E+04    0.355080556441327E+04              8
    0.818340278220663E+06    0.245972177933669E+04    0.360000000000000E+04             12
    0.820800000000000E+06    0.180000000000000E+04    0.356400000000000E+04             12
    0.822600000000000E+06    0.180000000000000E+04    0.360000000000000E+04             12
    0.824400000000000E+06    0.225000000000000E+04    0.357300000000000E+04             12
    0.826650000000000E+06    0.135000000000000E+04    0.360000000000000E+04              8
    0.828000000000000E+06    0.360000000000000E+04    0.360000000000000E+04             12
    0.831600000000000E+06    0.360000000000000E+04    0.360000000000000E+04             13
    0.835200000000000E+06    0.360000000000000E+04    0.360000000000000E+04             11
    0.838800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.842400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.846000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.849600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.853200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.856800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.860400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.864000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.867600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.871200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.874800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.878400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.882000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.885600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.889200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.892800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.896400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.900000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.903600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.907200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.910800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.914400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.918000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.921600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.925200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.928800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.932400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.936000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.939600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.943200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.946800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.950400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.954000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.957600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.961200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
